Date,AGRO.BA,ALUA.BA,AUSO.BA,BBAR.BA,BHIP.BA,BMA.BA,BOLT.BA,BPAT.BA,BRIO.BA,BRIO6.BA,BYMA.BA,CADO.BA,CAPX.BA,CARC.BA,CECO2.BA,CELU.BA,CEPU.BA,CGPA2.BA,COME.BA,CRES.BA,CTIO.BA,CVH.BA,DGCU2.BA,DOME.BA,DYCA.BA,EDLH.BA,EDN.BA,EMDE.BA,FERR.BA,FIPL.BA,GAMI.BA,GARO.BA,GBAN.BA,GCLA.BA,GGAL.BA,GRIM.BA,HARG.BA,HAVA.BA,HULI.BA,INAG.BA,INTR.BA,INVJ.BA,IRCP.BA,IRSA.BA,LEDE.BA,LOMA.BA,LONG.BA,METR.BA,MIRG.BA,MOLA.BA,MOLI.BA,MORI.BA,MTR.BA,OEST.BA,PAMP.BA,PATA.BA,PGR.BA,POLL.BA,RIGO.BA,ROSE.BA,SAMI.BA,SEMI.BA,SUPV.BA,TECO2.BA,TGLT.BA,TGNO4.BA,TGSU2.BA,TRAN.BA,TXAR.BA,VALO.BA,YPFD.BA,^MERV
2014-05-05,31889.0,1004438.0,26510.0,5892099.0,380604.0,6209834.0,791579.0,138187.0,1269320.0,0.0,,1072462.0,9869.0,25845.0,967719.0,598324.0,34872.0,0.0,1748628.0,294364.0,12934.0,,0.0,0.0,0.0,,3433144.0,0.0,0.0,5642.0,0.0,96430.0,0.0,1175261.0,11125406.0,24545.0,37600.0,,0.0,0.0,18273.0,73556.0,2054.0,273830.0,104543.0,,99149.0,95641.0,2265822.0,,476411.0,0.0,0.0,3000.0,6729846.0,47387.0,0.0,1617.0,9832.0,0.0,86945.0,360936.0,,3299061.0,0.0,140931.0,232847.0,1500303.0,5549364.0,0.0,8187276.0,0.0
2014-05-06,15479.0,1829707.0,0.0,3699455.0,370349.0,5066993.0,565595.0,619474.0,756400.0,0.0,,602262.0,8108.0,22243.0,1372772.0,1126988.0,129216.0,19342.0,2736136.0,508191.0,79477.0,,0.0,0.0,0.0,,5831403.0,0.0,86476.0,25369.0,0.0,32671.0,54860.0,390465.0,7490033.0,23484.0,14136.0,,0.0,0.0,0.0,23069.0,0.0,141340.0,117717.0,,52862.0,89828.0,3953091.0,,367400.0,4919.0,0.0,0.0,6266414.0,10571.0,0.0,0.0,0.0,15600.0,79924.0,111019.0,,2019934.0,0.0,123637.0,262130.0,1195893.0,4144636.0,0.0,19719354.0,0.0
2014-05-07,80027.0,1061004.0,9814.0,6170455.0,283873.0,3401733.0,925426.0,419454.0,847104.0,0.0,,596419.0,41827.0,0.0,541306.0,25048.0,277360.0,0.0,3096485.0,304833.0,180611.0,,0.0,0.0,0.0,,3436568.0,0.0,11604.0,31812.0,0.0,0.0,0.0,17444.0,13360096.0,0.0,132007.0,,0.0,0.0,0.0,95859.0,479.0,77327.0,264957.0,,4454.0,257541.0,1228560.0,,487938.0,5012.0,0.0,1455.0,6723423.0,31590.0,0.0,0.0,0.0,13000.0,77045.0,88409.0,,1491044.0,0.0,92956.0,91569.0,1580510.0,6390507.0,0.0,43178670.0,0.0
2014-05-08,137541.0,1334021.0,88049.0,2229611.0,549169.0,2733957.0,996910.0,459319.0,1531544.0,0.0,,1624798.0,4800.0,0.0,1940096.0,177568.0,328216.0,2900.0,7226214.0,115267.0,88483.0,,0.0,0.0,0.0,,3230706.0,0.0,89660.0,9151.0,0.0,79504.0,11080.0,0.0,23818276.0,14832.0,54281.0,,0.0,0.0,107158.0,12219.0,1199.0,42480.0,182664.0,,540946.0,191770.0,547737.0,,180245.0,6374.0,0.0,4425.0,4519237.0,31044.0,0.0,1360.0,104208.0,26000.0,101268.0,231417.0,,8211610.0,0.0,170191.0,397636.0,1951996.0,6498199.0,0.0,26865393.0,0.0
2014-05-09,120602.0,1422209.0,0.0,1604244.0,554626.0,2550950.0,87527.0,143805.0,723604.0,0.0,,57001.0,47779.0,3572.0,1865858.0,104937.0,45952.0,3760.0,3539105.0,276010.0,15080.0,,0.0,0.0,9055.0,,3655396.0,0.0,0.0,13639.0,0.0,69313.0,0.0,0.0,16399739.0,0.0,24813.0,,0.0,0.0,78037.0,0.0,0.0,131049.0,36344.0,,63034.0,450640.0,381696.0,,132281.0,0.0,0.0,33642.0,4730520.0,102881.0,0.0,109.0,14872.0,5100.0,173107.0,60781.0,,4684261.0,0.0,322696.0,300088.0,1204393.0,3508561.0,0.0,24481748.0,0.0
2014-05-12,132668.0,1438202.0,2445.0,1938544.0,658284.0,3582788.0,766367.0,506873.0,469772.0,0.0,,620757.0,12299.0,19525.0,828999.0,152035.0,7256.0,0.0,4989316.0,154480.0,228782.0,,0.0,0.0,9124.0,,3339149.0,0.0,144191.0,55521.0,0.0,310009.0,0.0,28603.0,15569729.0,89435.0,3096.0,,0.0,0.0,0.0,0.0,0.0,587656.0,173297.0,,143667.0,401196.0,2218434.0,,1151255.0,0.0,0.0,16300.0,5023999.0,40946.0,0.0,0.0,0.0,0.0,390124.0,104536.0,,6017127.0,0.0,152922.0,79009.0,527571.0,3356339.0,0.0,15318814.0,0.0
2014-05-13,63947.0,1039167.0,0.0,1862984.0,308199.0,3151600.0,524639.0,517667.0,503312.0,0.0,,836400.0,70857.0,0.0,1093553.0,117674.0,87928.0,4750.0,3511333.0,43901.0,187013.0,,0.0,0.0,19998.0,,5940200.0,0.0,44393.0,26536.0,0.0,766149.0,0.0,0.0,10877893.0,32462.0,11460.0,,0.0,0.0,0.0,0.0,0.0,47416.0,110555.0,,84465.0,645867.0,2028453.0,,1017329.0,0.0,0.0,30574.0,7705232.0,28774.0,0.0,0.0,0.0,18298.0,931217.0,100699.0,,3798829.0,0.0,1162651.0,125365.0,1191254.0,2177239.0,0.0,15948726.0,0.0
2014-05-14,118889.0,1716275.0,0.0,3395916.0,461498.0,5795279.0,1166998.0,756835.0,426200.0,0.0,,626288.0,0.0,0.0,487578.0,64251.0,85568.0,0.0,1236158.0,293053.0,96320.0,,0.0,0.0,0.0,,5253563.0,0.0,0.0,11463.0,0.0,561581.0,103130.0,38529.0,9636128.0,19926.0,47642.0,,0.0,0.0,0.0,47965.0,3170.0,1590854.0,140343.0,,16849.0,1177523.0,1792701.0,,1047377.0,4028.0,0.0,3020.0,8501518.0,9078.0,0.0,0.0,56456.0,0.0,273459.0,100354.0,,1715777.0,0.0,747719.0,348768.0,880891.0,4768802.0,0.0,13251413.0,0.0
2014-05-15,117087.0,1038231.0,25870.0,1619518.0,788424.0,3351415.0,1215922.0,708958.0,202584.0,0.0,,1465018.0,26937.0,0.0,555302.0,127348.0,15568.0,14742.0,4743942.0,759103.0,92884.0,,0.0,0.0,14520.0,,12763907.0,0.0,0.0,8515.0,0.0,52106.0,85842.0,242711.0,18675318.0,47679.0,37891.0,,0.0,0.0,123761.0,0.0,1386.0,1695805.0,325636.0,,0.0,1460458.0,970896.0,,1097297.0,2926.0,0.0,0.0,4765151.0,1220.0,0.0,0.0,13804.0,14121.0,350575.0,121446.0,,1956711.0,0.0,761362.0,367584.0,923642.0,10354682.0,0.0,22959090.0,0.0
2014-05-16,100968.0,1722134.0,65554.0,1754183.0,411944.0,6489616.0,779327.0,491735.0,497420.0,0.0,,357616.0,32060.0,0.0,1475322.0,127513.0,62912.0,26761.0,3291941.0,250586.0,71107.0,,5000.0,0.0,112679.0,,7614596.0,0.0,0.0,54120.0,0.0,142304.0,55266.0,0.0,19966469.0,0.0,0.0,,0.0,0.0,119876.0,15089.0,0.0,1579094.0,695907.0,,58186.0,1869501.0,980574.0,,460286.0,0.0,0.0,43419.0,5596216.0,31938.0,0.0,0.0,54242.0,108531.0,590717.0,157640.0,,4711820.0,0.0,1407072.0,1347957.0,1210543.0,14086147.0,0.0,20950930.0,0.0
2014-05-19,85045.0,2313665.0,12875.0,2439938.0,800201.0,13280290.0,605303.0,404296.0,833940.0,0.0,,282603.0,1485.0,112221.0,703081.0,157562.0,67664.0,3067.0,6210847.0,108269.0,332450.0,,0.0,0.0,22268.0,,4305138.0,0.0,11947.0,34236.0,0.0,68880.0,77692.0,367189.0,13657683.0,0.0,65754.0,,0.0,0.0,53560.0,144415.0,523.0,112142.0,540177.0,,114228.0,1616441.0,708570.0,,444834.0,0.0,0.0,6077.0,5173729.0,83838.0,0.0,197.0,24208.0,0.0,456126.0,236738.0,,4325842.0,0.0,1361936.0,817104.0,1873365.0,7897517.0,0.0,33685874.0,0.0
2014-05-20,203168.0,2901601.0,91165.0,2268860.0,731532.0,5382678.0,2500113.0,302327.0,792512.0,0.0,,589140.0,0.0,6508.0,889464.0,24749.0,305248.0,39566.0,5181547.0,114287.0,40091.0,,7500.0,0.0,22269.0,,5632546.0,0.0,66706.0,82394.0,0.0,38816.0,58298.0,27823.0,13326323.0,49223.0,19662.0,,0.0,0.0,48730.0,100100.0,335.0,103075.0,289207.0,,311605.0,3287431.0,4091505.0,,599332.0,8179.0,0.0,16829.0,5428425.0,30250.0,0.0,1383.0,10174.0,15655.0,210477.0,77180.0,,5688259.0,0.0,1328136.0,626303.0,2039804.0,10955613.0,0.0,36938479.0,0.0
2014-05-21,192499.0,2130289.0,32410.0,4680773.0,1534603.0,15178982.0,970882.0,383813.0,343316.0,0.0,,285758.0,235063.0,111461.0,5598092.0,196440.0,483696.0,422753.0,6401477.0,544286.0,62645.0,,39745.0,0.0,4440.0,,6288296.0,0.0,44696.0,36892.0,0.0,55152.0,575777.0,105561.0,15356971.0,69730.0,42502.0,,0.0,0.0,75810.0,54454.0,2154.0,88981.0,242120.0,,110939.0,9267154.0,3116556.0,,1669153.0,11546.0,0.0,2750.0,23698650.0,34548.0,0.0,616.0,74404.0,23339.0,202688.0,276381.0,,7342185.0,0.0,5230099.0,3216720.0,7638853.0,7434750.0,0.0,36693293.0,0.0
2014-05-22,346241.0,1528229.0,32533.0,1062019.0,487067.0,6509827.0,305759.0,152443.0,292796.0,0.0,,457753.0,503602.0,116938.0,8556576.0,191664.0,683664.0,174123.0,31180701.0,247239.0,54085.0,,1557.0,0.0,3132.0,,5672732.0,0.0,53400.0,26399.0,0.0,243882.0,723081.0,453757.0,13550254.0,31156.0,26844.0,,0.0,0.0,75507.0,391305.0,1947.0,79391.0,149351.0,,148652.0,4729312.0,3313713.0,,703898.0,0.0,0.0,2807.0,18521894.0,29939.0,0.0,606.0,9908.0,3915.0,125081.0,319117.0,,7215930.0,0.0,1779552.0,1211587.0,6265520.0,5607609.0,0.0,32724537.0,0.0
2014-05-23,386629.0,2410836.0,26300.0,3058411.0,323821.0,4566891.0,0.0,116828.0,896388.0,0.0,,452569.0,171084.0,158208.0,7248299.0,482351.0,171304.0,32566.0,17730869.0,348307.0,15540.0,,3800.0,0.0,0.0,,3520359.0,0.0,105548.0,13556.0,0.0,90691.0,494817.0,385877.0,8394565.0,46289.0,55189.0,,0.0,0.0,75021.0,24986.0,1961.0,349973.0,441491.0,,165353.0,4462848.0,4442385.0,,622540.0,0.0,0.0,0.0,9559173.0,0.0,0.0,404.0,165840.0,21530.0,266532.0,35869.0,,4750207.0,0.0,1048705.0,531619.0,3553250.0,7964456.0,0.0,38440677.0,0.0
2014-05-26,692956.0,4126794.0,152593.0,1778302.0,1283734.0,829043.0,369131.0,261908.0,600272.0,0.0,,130255.0,323101.0,63774.0,1702561.0,416263.0,267952.0,35941.0,9852795.0,81136.0,204561.0,,11685.0,0.0,4700.0,,1674646.0,0.0,27572.0,39126.0,0.0,112637.0,110221.0,162481.0,6261672.0,53501.0,11184.0,,0.0,0.0,0.0,5525.0,0.0,47545.0,730963.0,,1118627.0,1530813.0,4200234.0,,692011.0,5095.0,0.0,4933.0,7945665.0,2420.0,0.0,7227.0,26044.0,15175.0,263802.0,78716.0,,2898849.0,0.0,143956.0,343325.0,787848.0,4496376.0,0.0,15111427.0,0.0
2014-05-27,589691.0,3003145.0,96323.0,3263133.0,635907.0,4333076.0,952234.0,143670.0,601616.0,0.0,,293155.0,119200.0,17247.0,3223238.0,1245431.0,307576.0,41560.0,12177156.0,239462.0,111751.0,,13648.0,0.0,0.0,,4069171.0,0.0,136321.0,153650.0,0.0,530228.0,48436.0,95609.0,10540592.0,26626.0,26017.0,,0.0,0.0,24439.0,1435.0,0.0,24233.0,346070.0,,253496.0,734465.0,6681153.0,,476250.0,7424.0,0.0,47583.0,11291619.0,25788.0,0.0,19732.0,16788.0,1120.0,150844.0,66256.0,,3653928.0,0.0,625977.0,653267.0,2097698.0,5123366.0,0.0,41235696.0,0.0
2014-05-28,104670.0,2651933.0,65564.0,2953650.0,813571.0,1681930.0,455459.0,139380.0,980756.0,0.0,,354484.0,405497.0,34305.0,4336424.0,772587.0,424440.0,25408.0,13400159.0,816655.0,103905.0,,2820.0,0.0,0.0,,4559772.0,0.0,162180.0,206002.0,0.0,410430.0,56709.0,253997.0,9630479.0,32018.0,121310.0,,0.0,0.0,21590.0,9923.0,4437.0,137796.0,438626.0,,368102.0,1017907.0,6974763.0,,1005922.0,20143.0,0.0,113325.0,14660625.0,28369.0,0.0,64785.0,65070.0,214086.0,47279.0,743172.0,,3753933.0,0.0,980482.0,498864.0,3274593.0,8657135.0,0.0,20922902.0,0.0
2014-05-29,41410.0,3463333.0,152536.0,13679895.0,2666941.0,13131839.0,952738.0,472991.0,1957224.0,0.0,,561426.0,155974.0,180471.0,5560001.0,431211.0,174080.0,50253.0,11000706.0,2826648.0,24207.0,,17168.0,0.0,63404.0,,5000446.0,0.0,70113.0,139454.0,0.0,84301.0,33879.0,545073.0,38823924.0,95815.0,55818.0,,0.0,0.0,0.0,11476.0,311.0,245774.0,170174.0,,267715.0,1164339.0,5438667.0,,1615349.0,140284.0,0.0,3626.0,15380952.0,28592.0,0.0,40352.0,32010.0,27743.0,288324.0,616500.0,,5031976.0,0.0,386829.0,1030645.0,3405750.0,14299905.0,0.0,36064668.0,0.0
2014-05-30,45849.0,517294.0,36346.0,101087.0,846410.0,203188.0,56399.0,41948.0,81236.0,0.0,,2438.0,7436.0,12455.0,1208249.0,27513.0,166800.0,0.0,5179293.0,40986.0,7344.0,,4915.0,0.0,12100.0,,776784.0,0.0,9109.0,14674.0,0.0,15505.0,3288.0,12123.0,1596474.0,7964.0,9913.0,,0.0,0.0,0.0,17771.0,0.0,5507.0,39346.0,,5358.0,189918.0,27153.0,,17098.0,23834.0,0.0,7000.0,4023519.0,0.0,0.0,54400.0,17350.0,2515.0,3443.0,65002.0,,41657.0,460.0,318329.0,178548.0,1165237.0,1071313.0,0.0,98894.0,0.0
2014-06-02,148006.0,1437212.0,109960.0,3053492.0,602684.0,3996244.0,0.0,1305810.0,1645496.0,0.0,,272294.0,63252.0,5020.0,1978341.0,36878.0,52720.0,7231.0,6565152.0,774148.0,207758.0,,2463.0,0.0,11960.0,,3577475.0,0.0,17586.0,0.0,0.0,902957.0,44479.0,318664.0,13623639.0,16583.0,20066.0,,0.0,0.0,113305.0,0.0,2336.0,208821.0,550029.0,,31654.0,700340.0,3264267.0,,168318.0,9345.0,0.0,2389.0,14527193.0,56708.0,0.0,5737.0,65388.0,7856.0,232652.0,157464.0,,1469279.0,0.0,406568.0,499211.0,1130062.0,5488335.0,0.0,30000541.0,0.0
2014-06-03,77968.0,1683487.0,64656.0,6995179.0,1569777.0,16300055.0,186107.0,780336.0,3786248.0,0.0,,593731.0,53517.0,3507.0,2260412.0,361600.0,49176.0,0.0,4927159.0,1998592.0,99700.0,,0.0,0.0,0.0,,2813894.0,0.0,9902.0,14950.0,0.0,218390.0,8005.0,268899.0,17017955.0,40057.0,11000.0,,0.0,0.0,0.0,5077.0,0.0,149847.0,338536.0,,57775.0,545971.0,2684547.0,,183613.0,5459.0,0.0,21086.0,4122744.0,24705.0,0.0,2777.0,5796.0,0.0,124397.0,55077.0,,1026910.0,0.0,177736.0,228232.0,1847289.0,3154330.0,0.0,50602905.0,0.0
2014-06-04,24943.0,430866.0,35500.0,1604455.0,815655.0,2286770.0,412319.0,1012156.0,1659316.0,0.0,,159900.0,44823.0,44265.0,4932824.0,199239.0,30456.0,1628.0,2441057.0,236885.0,19802.0,,0.0,0.0,0.0,,1795104.0,0.0,192546.0,4295.0,0.0,374216.0,3375.0,1462935.0,10991450.0,147464.0,49536.0,,0.0,0.0,68229.0,0.0,0.0,42897.0,385603.0,,21273.0,140228.0,6090483.0,,428103.0,14335.0,0.0,12144.0,2758895.0,14160.0,0.0,7336.0,53988.0,178966.0,143672.0,134047.0,,2091816.0,0.0,342642.0,99692.0,1861991.0,3554346.0,0.0,32240009.0,0.0
2014-06-05,94031.0,1277096.0,66415.0,2923973.0,1333569.0,8559524.0,703787.0,1078051.0,2685608.0,0.0,,126933.0,21561.0,8575.0,1809680.0,612874.0,63552.0,3455.0,3363547.0,204264.0,152781.0,,0.0,0.0,0.0,,5080332.0,0.0,137357.0,35934.0,0.0,80318.0,18476.0,1614965.0,25341412.0,96091.0,63389.0,,0.0,0.0,15162.0,0.0,2022.0,158511.0,361172.0,,0.0,244012.0,3281832.0,,542166.0,2384.0,0.0,8550.0,10973123.0,52642.0,0.0,921.0,33330.0,0.0,261010.0,119507.0,,3348529.0,0.0,403175.0,421013.0,1843656.0,4341046.0,0.0,20786796.0,0.0
2014-06-06,124233.0,993207.0,210471.0,1873032.0,2095894.0,4835355.0,589055.0,492600.0,850284.0,0.0,,44571.0,147127.0,4980.0,2443229.0,250868.0,65432.0,58614.0,3022898.0,674192.0,86367.0,,0.0,0.0,160808.0,,5519498.0,0.0,35829.0,46230.0,0.0,136653.0,18810.0,669827.0,10186768.0,81605.0,48312.0,,0.0,0.0,0.0,0.0,598.0,12634.0,249207.0,,0.0,1363614.0,5686560.0,,419844.0,0.0,0.0,8712.0,6690889.0,25263.0,0.0,3367.0,0.0,55268.0,206018.0,62996.0,,2620724.0,0.0,348941.0,744181.0,1084322.0,2913370.0,0.0,12202526.0,0.0
2014-06-09,232941.0,2616548.0,285937.0,7858033.0,2054069.0,8190912.0,3283376.0,402987.0,1344000.0,0.0,,276726.0,218605.0,24500.0,4481251.0,437842.0,202736.0,181384.0,6647654.0,1089264.0,117104.0,,0.0,0.0,1481.0,,11423173.0,0.0,0.0,12998.0,0.0,113912.0,11065.0,885146.0,20713891.0,13764.0,20000.0,,0.0,0.0,45117.0,0.0,5142.0,195089.0,366266.0,,120489.0,1452805.0,1230510.0,,888691.0,63095.0,0.0,25933.0,11296066.0,25840.0,0.0,5474.0,9276.0,3100.0,145166.0,133780.0,,2026229.0,0.0,788322.0,957873.0,2888720.0,6856051.0,0.0,27902892.0,0.0
2014-06-10,205049.0,4101106.0,107565.0,12748452.0,2528955.0,16514820.0,970522.0,267584.0,2729272.0,0.0,,122732.0,183898.0,80368.0,4240155.0,79405.0,251016.0,61029.0,15696937.0,799732.0,148555.0,,0.0,0.0,9620.0,,16323468.0,0.0,0.0,1798.0,0.0,109845.0,250115.0,293132.0,28020094.0,2177.0,36451.0,,0.0,0.0,68940.0,7239.0,218.0,279726.0,458638.0,,158515.0,1846135.0,2026650.0,,1137731.0,4334.0,0.0,10395.0,26972537.0,5580.0,0.0,9343.0,198782.0,6196.0,267758.0,0.0,,6011797.0,0.0,596119.0,658847.0,3912074.0,12894287.0,0.0,47563524.0,0.0
2014-06-11,72533.0,3514871.0,117187.0,9041665.0,1490299.0,16228168.0,765071.0,237916.0,2863816.0,0.0,,213871.0,16126.0,42222.0,2203325.0,250735.0,177408.0,76513.0,7200390.0,820898.0,82671.0,,0.0,0.0,0.0,,8550094.0,0.0,0.0,21361.0,0.0,91882.0,27618.0,290677.0,39844993.0,27830.0,49905.0,,0.0,0.0,21186.0,13092.0,0.0,32955.0,370360.0,,3931.0,772405.0,2659020.0,,1250047.0,35186.0,0.0,44543.0,13553350.0,10088.0,0.0,2164.0,0.0,39900.0,59799.0,91667.0,,4010992.0,0.0,485068.0,795549.0,1305220.0,8137468.0,0.0,37097732.0,0.0
2014-06-12,245027.0,5598453.0,62908.0,6880329.0,696880.0,6508900.0,0.0,206498.0,1059772.0,0.0,,298083.0,0.0,43535.0,1027751.0,199748.0,57800.0,19897.0,2973751.0,199142.0,49714.0,,0.0,0.0,0.0,,2849347.0,0.0,23906.0,18797.0,0.0,75909.0,54000.0,218510.0,30714629.0,6894.0,28000.0,,0.0,0.0,0.0,1484.0,4009.0,993901.0,303002.0,,0.0,358342.0,773598.0,,1474387.0,0.0,0.0,0.0,5096497.0,55700.0,0.0,903.0,99618.0,0.0,143378.0,63416.0,,874867.0,0.0,700671.0,365750.0,1096665.0,6363319.0,0.0,24827939.0,0.0
2014-06-13,76693.0,2984991.0,31785.0,1355012.0,806515.0,2679973.0,13979.0,377274.0,5596896.0,0.0,,123117.0,14157.0,22571.0,1223984.0,147284.0,83616.0,4575.0,3760245.0,1119939.0,15700.0,,0.0,0.0,5356.0,,5712038.0,0.0,0.0,24865.0,0.0,339695.0,27000.0,700835.0,14793720.0,7134.0,690094.0,,0.0,0.0,39162.0,0.0,4086.0,415566.0,748661.0,,34620.0,383100.0,749862.0,,246213.0,0.0,0.0,0.0,6501036.0,0.0,0.0,1670.0,0.0,0.0,67904.0,39237.0,,1473446.0,0.0,163102.0,301253.0,1301942.0,3915763.0,0.0,24242363.0,0.0
2014-06-16,344008.0,4435028.0,144375.0,11558490.0,1500846.0,22845028.0,334679.0,287175.0,2096432.0,0.0,,366156.0,39680.0,55733.0,3017231.0,86607.0,162296.0,58207.0,9867052.0,954072.0,95890.0,,0.0,0.0,0.0,,11543197.0,0.0,81251.0,38851.0,0.0,189571.0,0.0,95015.0,37194815.0,42216.0,15024.0,,0.0,0.0,149031.0,2322.0,0.0,534467.0,148711.0,,129080.0,979297.0,2364165.0,,1097300.0,0.0,0.0,21563.0,20620423.0,61954.0,0.0,1328.0,46502.0,43500.0,493724.0,192192.0,,10279016.0,0.0,3177318.0,881557.0,3327017.0,11725215.0,0.0,89396005.0,0.0
2014-06-17,177695.0,5252060.0,101911.0,6863662.0,1796095.0,8028460.0,228239.0,414149.0,2032688.0,0.0,,196147.0,77081.0,118767.0,4299488.0,144094.0,242744.0,10818.0,11749933.0,863621.0,82235.0,,0.0,0.0,0.0,,24680514.0,0.0,0.0,23245.0,0.0,132349.0,0.0,524836.0,28131053.0,29700.0,50742.0,,0.0,0.0,0.0,0.0,3160.0,538943.0,555579.0,,6068.0,1772850.0,5370582.0,,1545325.0,0.0,0.0,13656.0,21306842.0,4543.0,0.0,3535.0,44304.0,13397.0,394775.0,151412.0,,5057351.0,0.0,1193069.0,1334230.0,5155612.0,10141117.0,0.0,73192981.0,0.0
2014-06-18,223029.0,1924622.0,157650.0,9033058.0,1378735.0,7663082.0,720575.0,365656.0,1338632.0,0.0,,328226.0,78978.0,13134.0,2843596.0,373361.0,92040.0,11829.0,9306833.0,514171.0,40104.0,,0.0,0.0,8280.0,,15591600.0,0.0,105732.0,51633.0,0.0,150915.0,8100.0,136892.0,53221063.0,14940.0,0.0,,0.0,0.0,0.0,0.0,0.0,233555.0,411840.0,,30081.0,920942.0,2041272.0,,1001994.0,0.0,0.0,0.0,20830401.0,18634.0,0.0,1415.0,25772.0,87223.0,350791.0,40784.0,,3972949.0,0.0,934012.0,1081475.0,2712305.0,9499904.0,0.0,85414690.0,0.0
2014-06-19,67131.0,3460051.0,29197.0,5673461.0,1177342.0,3981637.0,823679.0,107239.0,1499464.0,0.0,,0.0,0.0,10500.0,2119389.0,27686.0,185120.0,0.0,8644672.0,1134376.0,72207.0,,0.0,0.0,12799.0,,18045943.0,0.0,0.0,64180.0,0.0,228177.0,13228.0,0.0,33178423.0,0.0,3900.0,,0.0,0.0,65636.0,0.0,0.0,494103.0,321322.0,,0.0,445376.0,1413021.0,,419306.0,0.0,0.0,0.0,17533791.0,0.0,0.0,2555.0,0.0,34327.0,232785.0,88355.0,,5520648.0,0.0,703999.0,636093.0,2596863.0,8475531.0,0.0,79438629.0,0.0
2014-06-23,270322.0,3101680.0,63045.0,10935754.0,2691465.0,18450060.0,168347.0,563107.0,3069376.0,0.0,,409080.0,41500.0,17129.0,3675679.0,113912.0,329032.0,30199.0,12106197.0,1359619.0,140136.0,,0.0,0.0,0.0,,19775844.0,0.0,0.0,19302.0,0.0,204842.0,9150.0,31280.0,64114986.0,8075.0,15168.0,,0.0,0.0,232171.0,0.0,1261.0,169161.0,148387.0,,12915.0,839192.0,4007103.0,,642697.0,0.0,0.0,2807.0,21780621.0,0.0,0.0,709.0,0.0,0.0,126898.0,151657.0,,6717954.0,0.0,823615.0,858507.0,4848295.0,7593847.0,0.0,97977438.0,0.0
2014-06-24,50368.0,2006798.0,46605.0,6629466.0,1538840.0,11579069.0,0.0,170957.0,1521480.0,0.0,,175247.0,15603.0,42090.0,1827320.0,105147.0,314496.0,0.0,7090989.0,288681.0,4999.0,,0.0,0.0,0.0,,9807604.0,0.0,0.0,0.0,0.0,42806.0,27000.0,52659.0,19611849.0,0.0,31278.0,,0.0,0.0,0.0,0.0,276.0,136737.0,59033.0,,3322.0,488497.0,3853329.0,,472630.0,0.0,0.0,1995.0,9409545.0,0.0,0.0,129.0,21500.0,43394.0,118178.0,45932.0,,9154700.0,0.0,805861.0,393597.0,2034861.0,3945061.0,0.0,38339530.0,0.0
2014-06-25,19170.0,742229.0,0.0,3060202.0,1332857.0,6598873.0,130979.0,72718.0,1031980.0,0.0,,36164.0,0.0,0.0,637943.0,71112.0,152760.0,0.0,4705233.0,217717.0,38020.0,,0.0,0.0,9305.0,,3931761.0,0.0,40647.0,6683.0,0.0,20561.0,5482.0,25024.0,22858448.0,0.0,34350.0,,0.0,0.0,0.0,41921.0,0.0,89576.0,18501.0,,0.0,267057.0,4145112.0,,210149.0,0.0,0.0,0.0,4940410.0,23400.0,0.0,5085.0,0.0,30000.0,325100.0,112048.0,,3916742.0,0.0,209010.0,368879.0,865257.0,2863681.0,0.0,30482485.0,0.0
2014-06-26,17729.0,1097483.0,201712.0,11308146.0,1249356.0,6251165.0,179999.0,305612.0,808888.0,0.0,,87125.0,0.0,29960.0,2456850.0,87427.0,95272.0,0.0,5524619.0,154683.0,36988.0,,0.0,0.0,0.0,,14027780.0,0.0,99451.0,0.0,0.0,15591.0,6560.0,0.0,25131283.0,0.0,67906.0,,0.0,0.0,0.0,234866.0,221.0,225329.0,281060.0,,0.0,501831.0,3313179.0,,457352.0,0.0,0.0,0.0,10613021.0,3510.0,0.0,2051.0,56910.0,3594480.0,198140.0,42368.0,,4082463.0,0.0,428907.0,617821.0,2206453.0,4592720.0,0.0,44409850.0,0.0
2014-06-27,9847.0,1208565.0,412077.0,6066619.0,597319.0,7450430.0,35999.0,128438.0,820452.0,0.0,,113785.0,160788.0,0.0,1009576.0,28543.0,51832.0,4999.0,6211510.0,528510.0,128407.0,,0.0,0.0,14836.0,,7386749.0,0.0,0.0,227299.0,0.0,25880.0,0.0,0.0,28802397.0,0.0,2000.0,,0.0,0.0,0.0,216069.0,0.0,369093.0,264884.0,,0.0,340018.0,673032.0,,1946422.0,0.0,,0.0,8917400.0,17517.0,0.0,179.0,0.0,0.0,148219.0,22323.0,,2800766.0,0.0,479607.0,357672.0,1476844.0,3869605.0,0.0,40978841.0,0.0
2014-06-30,31439.0,277131.0,358785.0,1925199.0,262517.0,1245814.0,18359.0,74042.0,306616.0,0.0,,46872.0,9522.0,0.0,747074.0,44950.0,80424.0,0.0,2864221.0,238162.0,30184.0,,0.0,0.0,0.0,,12261558.0,0.0,0.0,0.0,0.0,10720.0,0.0,0.0,8507242.0,0.0,4000.0,,0.0,0.0,0.0,3821.0,0.0,0.0,61548.0,,11232.0,92772.0,188370.0,,155366.0,0.0,,0.0,5996922.0,24264.0,0.0,267.0,0.0,2298.0,52462.0,54887.0,,1813913.0,0.0,144509.0,1766002.0,721620.0,2327150.0,0.0,32851375.0,0.0
